transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag,transaction_risk_score,client_risk_score,overall_risk_score,anomaly_flag,risk_level,case_id,status,priority,investigator
30223,1771,633.18,Check,2025-08-17 08:45:03,United Arab Emirates,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01324,OPEN,HIGH,Unassigned
30235,768,391.01,Check,2025-08-25 04:09:41,Switzerland,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01325,OPEN,HIGH,Unassigned
30281,1632,2084.38,Wire,2025-08-12 22:14:41,Russia,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01326,OPEN,HIGH,Unassigned
30285,1785,3384.8,SWIFT,2025-08-18 18:16:59,United States,Russia,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01327,OPEN,HIGH,Unassigned
30324,237,66187.29,SWIFT,2025-08-26 04:40:13,North Korea,United Kingdom,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01328,OPEN,MEDIUM,Unassigned
30334,769,85282.1,Check,2025-07-22 12:51:53,Australia,Singapore,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01329,OPEN,MEDIUM,Unassigned
30337,1027,3170.48,Check,2025-09-12 20:05:44,Russia,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01330,OPEN,HIGH,Unassigned
30375,1384,54985.65,Wire,2025-07-26 21:00:05,Netherlands,China,0,0,0,0,1,10,25.0,35.0,-1,LOW,CASE-01331,OPEN,MEDIUM,Unassigned
30389,1508,73051.27,Wire,2025-08-21 17:46:16,Canada,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01332,OPEN,MEDIUM,Unassigned
30427,401,262.41,ACH,2025-07-17 16:49:35,Singapore,Russia,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01333,OPEN,MEDIUM,Unassigned
30430,1538,546.89,Check,2025-09-05 21:49:20,Afghanistan,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01334,OPEN,HIGH,Unassigned
30442,886,5435.58,SWIFT,2025-09-13 17:58:14,North Korea,Switzerland,0,0,0,0,0,0,65.0,65.0,1,MEDIUM,CASE-01335,OPEN,MEDIUM,Unassigned
30451,1788,437.38,SWIFT,2025-09-10 16:32:18,Venezuela,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01336,OPEN,HIGH,Unassigned
30463,1206,1317.82,Wire,2025-09-23 09:33:36,Japan,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01337,OPEN,HIGH,Unassigned
30467,105,2200.22,Wire,2025-08-16 07:38:15,United Arab Emirates,Venezuela,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01338,OPEN,MEDIUM,Unassigned
30497,136,8450.59,Check,2025-09-29 14:15:29,Singapore,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01339,OPEN,MEDIUM,Unassigned
30550,403,879.07,ACH,2025-09-27 08:45:02,Syria,Syria,1,0,0,0,0,40,65.0,105.0,-1,HIGH,CASE-01340,OPEN,HIGH,Unassigned
30564,751,2773.97,SWIFT,2025-08-04 16:53:30,Russia,Iran,1,1,0,0,0,60,50.0,110.0,-1,HIGH,CASE-01341,OPEN,HIGH,Unassigned
30579,254,8551.67,SWIFT,2025-07-25 16:27:37,North Korea,Venezuela,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-01342,OPEN,HIGH,Unassigned
30582,1437,2619.21,Wire,2025-08-13 20:17:46,Germany,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01343,OPEN,MEDIUM,Unassigned
30583,1350,89073.2,ACH,2025-08-11 01:26:06,Singapore,Venezuela,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01344,OPEN,HIGH,Unassigned
30638,832,4778.99,Check,2025-09-19 09:01:44,Sudan,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01345,OPEN,HIGH,Unassigned
30650,1593,131.67,SWIFT,2025-09-19 14:15:57,France,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01346,OPEN,HIGH,Unassigned
30658,998,561.27,Check,2025-09-20 04:00:19,Sudan,North Korea,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-01347,OPEN,HIGH,Unassigned
30661,1788,232.39,SWIFT,2025-08-07 12:57:15,Venezuela,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01348,OPEN,HIGH,Unassigned
30712,892,73789.83,Wire,2025-07-14 17:11:14,Lebanon,India,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01349,OPEN,MEDIUM,Unassigned
30743,164,748.99,Wire,2025-07-05 07:38:12,United States,Syria,1,0,0,0,0,40,40.0,80.0,1,HIGH,CASE-01350,OPEN,HIGH,Unassigned
30746,367,48418.68,ACH,2025-07-15 07:16:26,Sudan,China,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01351,OPEN,MEDIUM,Unassigned
30780,1660,15484.03,SWIFT,2025-09-03 17:35:34,Russia,Syria,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01352,OPEN,HIGH,Unassigned
30788,361,47859.06,Wire,2025-07-25 08:26:15,United Arab Emirates,Germany,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01353,OPEN,MEDIUM,Unassigned
30889,665,2259.32,SWIFT,2025-09-21 03:51:02,Lebanon,Sudan,1,0,0,0,0,40,55.0,95.0,-1,HIGH,CASE-01354,OPEN,HIGH,Unassigned
30896,1828,12547.19,Wire,2025-09-04 19:11:32,China,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01355,OPEN,MEDIUM,Unassigned
30901,768,2390.21,Wire,2025-08-28 18:57:55,Switzerland,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01356,OPEN,HIGH,Unassigned
30906,670,64293.18,SWIFT,2025-07-22 00:53:29,China,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01357,OPEN,MEDIUM,Unassigned
30932,1875,33449.91,SWIFT,2025-08-23 01:33:27,Iran,Switzerland,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-01358,OPEN,MEDIUM,Unassigned
30953,1249,7298.89,Wire,2025-09-16 14:36:54,Syria,North Korea,1,1,0,0,0,60,20.0,80.0,1,HIGH,CASE-01359,OPEN,HIGH,Unassigned
30999,1197,3403.32,ACH,2025-08-21 05:53:06,Netherlands,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01360,OPEN,MEDIUM,Unassigned
31028,1787,954.48,SWIFT,2025-07-29 19:25:47,Sudan,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01361,OPEN,HIGH,Unassigned
31171,703,51170.87,Check,2025-07-15 15:58:19,Sudan,Australia,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-01362,OPEN,MEDIUM,Unassigned
31174,3,1016.9,ACH,2025-09-14 14:37:49,United Arab Emirates,Venezuela,1,0,0,0,0,40,40.0,80.0,1,HIGH,CASE-01363,OPEN,HIGH,Unassigned
31175,1849,1467.82,Wire,2025-08-19 02:16:16,North Korea,Russia,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01364,OPEN,HIGH,Unassigned
31198,1134,5022.61,SWIFT,2025-08-09 22:45:21,China,Iran,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-01365,OPEN,HIGH,Unassigned
31224,911,1466.47,ACH,2025-09-29 20:10:44,Venezuela,Sudan,1,0,0,1,0,55,30.0,85.0,1,HIGH,CASE-01366,OPEN,HIGH,Unassigned
31255,1421,1097.9,Wire,2025-07-05 00:35:39,United States,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01367,OPEN,HIGH,Unassigned
31263,1959,396.21,Wire,2025-07-09 15:13:44,North Korea,North Korea,1,1,0,0,0,60,40.0,100.0,-1,HIGH,CASE-01368,OPEN,HIGH,Unassigned
31277,768,14146.05,SWIFT,2025-09-07 10:21:36,Switzerland,Venezuela,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01369,OPEN,HIGH,Unassigned
31279,1433,767.47,ACH,2025-08-13 21:28:26,Venezuela,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01370,OPEN,HIGH,Unassigned
31298,254,25.02,ACH,2025-09-12 17:14:30,North Korea,Syria,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01371,OPEN,HIGH,Unassigned
31314,1914,1251.36,Wire,2025-07-12 13:22:34,Japan,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01372,OPEN,MEDIUM,Unassigned
31316,205,62094.4,Check,2025-07-25 06:26:11,Iran,Australia,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01373,OPEN,MEDIUM,Unassigned
31323,1758,145373.81,Wire,2025-08-26 20:37:39,Switzerland,Netherlands,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01374,OPEN,MEDIUM,Unassigned
31329,1026,66379.71,Check,2025-08-11 18:30:40,India,Afghanistan,0,0,0,0,0,0,30.0,30.0,-1,LOW,CASE-01375,OPEN,MEDIUM,Unassigned
31333,341,63020.19,SWIFT,2025-09-18 14:32:03,Japan,United Kingdom,0,0,0,0,1,10,25.0,35.0,-1,LOW,CASE-01376,OPEN,MEDIUM,Unassigned
31381,868,61880.87,Check,2025-08-27 23:55:59,Sudan,Japan,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01377,OPEN,MEDIUM,Unassigned
31386,1186,590.26,ACH,2025-09-20 19:41:12,India,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01378,OPEN,HIGH,Unassigned
31456,1571,1151.77,ACH,2025-08-02 16:48:03,Switzerland,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01379,OPEN,HIGH,Unassigned
31471,1593,7095.16,ACH,2025-09-06 16:22:32,France,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01380,OPEN,HIGH,Unassigned
31511,164,1587.36,ACH,2025-07-09 12:20:30,United States,Iran,1,1,0,0,0,60,40.0,100.0,-1,HIGH,CASE-01381,OPEN,HIGH,Unassigned
31528,944,1622.77,Check,2025-07-24 00:00:31,Australia,Venezuela,1,0,0,0,0,40,55.0,95.0,1,HIGH,CASE-01382,OPEN,HIGH,Unassigned
31542,1788,1411.21,SWIFT,2025-09-19 10:11:09,Venezuela,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01383,OPEN,HIGH,Unassigned
31552,648,117346.74,Check,2025-09-06 10:18:47,United Arab Emirates,India,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01384,OPEN,MEDIUM,Unassigned
31562,569,64777.8,ACH,2025-09-10 15:38:59,Syria,Afghanistan,0,0,0,0,0,0,30.0,30.0,-1,LOW,CASE-01385,OPEN,MEDIUM,Unassigned
31592,914,262706.37,SWIFT,2025-08-19 15:33:20,China,Australia,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01386,OPEN,MEDIUM,Unassigned
31606,1503,5634.22,Wire,2025-08-14 12:20:41,Venezuela,Lebanon,0,0,0,0,0,0,55.0,55.0,1,MEDIUM,CASE-01387,OPEN,MEDIUM,Unassigned
31619,665,2766.84,ACH,2025-08-21 21:27:47,Lebanon,Syria,1,0,0,0,0,40,55.0,95.0,-1,HIGH,CASE-01388,OPEN,HIGH,Unassigned
31657,523,2733.21,ACH,2025-08-18 23:42:21,United States,Syria,1,0,0,1,0,55,0.0,55.0,1,MEDIUM,CASE-01389,OPEN,MEDIUM,Unassigned
31679,585,195.15,ACH,2025-09-22 08:19:34,Japan,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01390,OPEN,HIGH,Unassigned
31704,1946,124569.22,Wire,2025-09-01 04:52:56,Japan,Australia,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01391,OPEN,MEDIUM,Unassigned
31712,1100,32798.5,SWIFT,2025-07-28 06:29:09,China,Australia,0,0,0,0,0,0,35.0,35.0,-1,LOW,CASE-01392,OPEN,MEDIUM,Unassigned
31714,585,15.69,ACH,2025-09-24 14:27:04,Japan,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01393,OPEN,HIGH,Unassigned
31731,828,81532.48,ACH,2025-07-09 21:31:11,Venezuela,Venezuela,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01394,OPEN,HIGH,Unassigned
31735,886,1678.54,Check,2025-07-13 09:15:53,North Korea,Germany,0,0,0,0,0,0,65.0,65.0,1,MEDIUM,CASE-01395,OPEN,MEDIUM,Unassigned
31789,911,55.26,ACH,2025-07-08 20:41:56,Venezuela,Russia,1,0,0,1,0,55,30.0,85.0,1,HIGH,CASE-01396,OPEN,HIGH,Unassigned
31801,562,78329.25,ACH,2025-07-20 01:04:30,Singapore,Sudan,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01397,OPEN,HIGH,Unassigned
31811,731,2134.34,SWIFT,2025-07-14 09:25:41,Syria,Venezuela,1,0,0,0,0,40,55.0,95.0,-1,HIGH,CASE-01398,OPEN,HIGH,Unassigned
31881,1943,99306.59,SWIFT,2025-08-08 18:09:54,United Kingdom,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01399,OPEN,MEDIUM,Unassigned
31923,684,77579.75,ACH,2025-09-18 23:55:39,Russia,Netherlands,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01400,OPEN,MEDIUM,Unassigned
31945,52,145723.04,ACH,2025-07-05 15:53:54,France,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01401,OPEN,MEDIUM,Unassigned
31977,1771,1493.24,Check,2025-08-07 17:36:50,United Arab Emirates,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01402,OPEN,HIGH,Unassigned
31997,714,1436.9,ACH,2025-08-03 08:32:38,France,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01403,OPEN,HIGH,Unassigned
32028,1771,99021.81,Check,2025-07-19 11:09:44,United Arab Emirates,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-01404,OPEN,HIGH,Unassigned
32051,1216,21633.93,Check,2025-08-30 00:05:28,China,Russia,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01405,OPEN,HIGH,Unassigned
32065,1785,78917.58,ACH,2025-08-05 16:23:14,United States,Syria,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-01406,OPEN,HIGH,Unassigned
32068,238,559.28,Wire,2025-08-11 01:08:05,Australia,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01407,OPEN,MEDIUM,Unassigned
32079,562,38878.05,Check,2025-08-17 09:39:15,Singapore,Lebanon,0,0,0,0,0,0,30.0,30.0,-1,LOW,CASE-01408,OPEN,MEDIUM,Unassigned
32143,665,546.33,Wire,2025-07-06 19:15:39,Lebanon,Sudan,1,0,0,0,0,40,55.0,95.0,1,HIGH,CASE-01409,OPEN,HIGH,Unassigned
32209,1503,421.21,SWIFT,2025-08-23 13:42:13,Venezuela,Lebanon,0,0,0,0,0,0,55.0,55.0,1,MEDIUM,CASE-01410,OPEN,MEDIUM,Unassigned
32210,1815,60592.26,Wire,2025-09-21 02:48:22,Afghanistan,United States,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01411,OPEN,MEDIUM,Unassigned
32230,1788,1895.65,SWIFT,2025-08-03 03:02:56,Venezuela,Russia,1,0,0,1,0,55,30.0,85.0,1,HIGH,CASE-01412,OPEN,HIGH,Unassigned
32252,1828,63713.46,Check,2025-09-30 14:33:16,China,Japan,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01413,OPEN,MEDIUM,Unassigned
32259,971,23202.6,Check,2025-09-06 19:20:07,India,Netherlands,0,0,0,1,0,15,45.0,60.0,-1,MEDIUM,CASE-01414,OPEN,MEDIUM,Unassigned
32270,1562,76992.6,Check,2025-07-16 16:20:37,India,India,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01415,OPEN,MEDIUM,Unassigned
32300,1073,34989.51,SWIFT,2025-07-18 02:04:13,United Arab Emirates,France,0,0,0,0,0,0,35.0,35.0,-1,LOW,CASE-01416,OPEN,MEDIUM,Unassigned
32328,1849,2287.01,ACH,2025-09-14 13:43:23,North Korea,Afghanistan,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-01417,OPEN,MEDIUM,Unassigned
32367,548,5351.73,SWIFT,2025-07-20 15:12:35,Lebanon,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01418,OPEN,MEDIUM,Unassigned
32368,3,2765.03,SWIFT,2025-08-06 04:46:19,United Arab Emirates,North Korea,1,1,0,0,0,60,40.0,100.0,-1,HIGH,CASE-01419,OPEN,HIGH,Unassigned
32372,1677,57992.86,ACH,2025-08-05 10:31:16,Australia,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01420,OPEN,MEDIUM,Unassigned
32378,1782,1857.6,Check,2025-08-01 19:59:36,India,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01421,OPEN,HIGH,Unassigned
32431,837,508.25,ACH,2025-08-31 17:28:29,Venezuela,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01422,OPEN,HIGH,Unassigned
32442,1508,118953.13,ACH,2025-08-24 02:11:19,Canada,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01423,OPEN,MEDIUM,Unassigned
32454,1947,125574.23,SWIFT,2025-07-31 02:51:28,Singapore,Singapore,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01424,OPEN,MEDIUM,Unassigned
32494,919,55714.01,ACH,2025-07-13 14:09:18,Canada,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01425,OPEN,MEDIUM,Unassigned
32500,1350,1707.93,Wire,2025-09-25 17:40:30,Singapore,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01426,OPEN,HIGH,Unassigned
32512,292,135920.5,SWIFT,2025-08-28 12:54:21,Singapore,Germany,0,0,0,1,0,15,0.0,15.0,-1,LOW,CASE-01427,OPEN,MEDIUM,Unassigned
32587,1754,592.55,SWIFT,2025-09-02 20:19:56,United States,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01428,OPEN,HIGH,Unassigned
32632,351,19266.62,ACH,2025-07-24 22:41:25,Iran,China,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-01429,OPEN,MEDIUM,Unassigned
32641,763,565.01,Check,2025-09-16 09:36:58,Lebanon,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01430,OPEN,MEDIUM,Unassigned
32680,1027,90.72,Wire,2025-09-17 09:50:08,Russia,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01431,OPEN,HIGH,Unassigned
32716,1926,67396.92,SWIFT,2025-08-12 12:53:22,Australia,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01432,OPEN,MEDIUM,Unassigned
32797,1660,4665.27,SWIFT,2025-07-12 23:14:05,Russia,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01433,OPEN,HIGH,Unassigned
32870,371,88623.03,Check,2025-09-21 20:46:42,Lebanon,Japan,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01434,OPEN,MEDIUM,Unassigned
32878,674,103997.08,Wire,2025-07-23 19:45:27,Switzerland,Canada,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01435,OPEN,MEDIUM,Unassigned
32913,1080,62109.04,Wire,2025-07-07 12:14:07,United Kingdom,Netherlands,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01436,OPEN,MEDIUM,Unassigned
32928,1433,331.84,Wire,2025-07-16 10:17:27,Venezuela,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01437,OPEN,HIGH,Unassigned
32949,1632,154.89,ACH,2025-09-02 22:13:31,Russia,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01438,OPEN,HIGH,Unassigned
32978,837,6651.98,Check,2025-09-08 21:11:59,Venezuela,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01439,OPEN,HIGH,Unassigned
32980,1693,1830.21,SWIFT,2025-08-20 18:55:39,Germany,Iran,1,1,0,1,0,75,0.0,75.0,1,HIGH,CASE-01440,OPEN,HIGH,Unassigned
32994,731,3918.81,SWIFT,2025-09-19 15:36:39,Syria,Russia,1,0,0,0,0,40,55.0,95.0,-1,HIGH,CASE-01441,OPEN,HIGH,Unassigned
33064,1975,241.73,Wire,2025-07-11 11:00:27,India,Syria,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-01442,OPEN,MEDIUM,Unassigned
33065,1292,94049.46,Check,2025-07-31 05:12:23,North Korea,France,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01443,OPEN,MEDIUM,Unassigned
33098,944,950.01,ACH,2025-08-28 11:19:41,Australia,Iran,1,1,0,0,0,60,55.0,115.0,-1,HIGH,CASE-01444,OPEN,HIGH,Unassigned
33110,806,60656.97,SWIFT,2025-07-03 06:10:31,Afghanistan,China,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01445,OPEN,MEDIUM,Unassigned
33115,930,67538.75,Check,2025-07-03 01:16:52,Netherlands,Singapore,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01446,OPEN,MEDIUM,Unassigned
33121,751,979.12,Wire,2025-09-14 02:56:07,Russia,Lebanon,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-01447,OPEN,MEDIUM,Unassigned
33125,23,2021.33,ACH,2025-08-15 10:04:20,France,Iran,1,1,0,0,0,60,10.0,70.0,1,HIGH,CASE-01448,OPEN,HIGH,Unassigned
33154,714,484.76,Check,2025-09-13 01:07:05,France,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01449,OPEN,HIGH,Unassigned
33161,1421,3232.51,Wire,2025-07-30 23:33:41,United States,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01450,OPEN,HIGH,Unassigned
33186,1934,218649.63,ACH,2025-08-11 20:55:39,United Kingdom,Netherlands,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01451,OPEN,MEDIUM,Unassigned
33209,254,3572.26,Wire,2025-09-16 13:19:09,North Korea,North Korea,1,1,0,0,0,60,50.0,110.0,-1,HIGH,CASE-01452,OPEN,HIGH,Unassigned
33225,1663,2219.54,Check,2025-08-22 05:22:52,Syria,Russia,1,0,0,1,0,55,30.0,85.0,1,HIGH,CASE-01453,OPEN,HIGH,Unassigned
33228,1660,5464.04,Check,2025-09-11 03:03:51,Russia,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01454,OPEN,HIGH,Unassigned
33273,1551,72909.78,Check,2025-07-05 15:35:18,Canada,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01455,OPEN,MEDIUM,Unassigned
33285,117,95443.88,SWIFT,2025-09-11 23:37:45,Venezuela,Netherlands,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01456,OPEN,MEDIUM,Unassigned
33337,1206,226.9,Check,2025-08-28 01:10:26,Japan,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01457,OPEN,HIGH,Unassigned
33338,1711,89562.98,ACH,2025-09-07 07:13:40,Russia,United Kingdom,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01458,OPEN,MEDIUM,Unassigned
33339,585,25142.4,SWIFT,2025-08-21 06:01:46,Japan,Russia,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-01459,OPEN,HIGH,Unassigned
33394,1642,69604.78,SWIFT,2025-08-23 00:52:06,Singapore,Singapore,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01460,OPEN,MEDIUM,Unassigned
33439,1141,722.85,ACH,2025-08-13 16:29:39,Venezuela,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01461,OPEN,MEDIUM,Unassigned
33451,1500,267.76,Check,2025-07-24 13:32:51,Japan,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01462,OPEN,MEDIUM,Unassigned
33464,1060,3584.33,Wire,2025-09-19 07:27:31,Afghanistan,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-01463,OPEN,MEDIUM,Unassigned
33486,1413,74904.91,SWIFT,2025-09-17 22:19:32,Japan,United Kingdom,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01464,OPEN,MEDIUM,Unassigned
33508,837,1158.02,SWIFT,2025-07-17 09:35:41,Venezuela,Russia,1,0,0,1,0,55,30.0,85.0,1,HIGH,CASE-01465,OPEN,HIGH,Unassigned
33509,1216,342.67,SWIFT,2025-09-09 08:53:18,China,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01466,OPEN,HIGH,Unassigned
33568,1124,88523.3,Wire,2025-08-14 19:34:00,Syria,United States,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-01467,OPEN,MEDIUM,Unassigned
33594,1027,5677.05,ACH,2025-07-30 20:52:05,Russia,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01468,OPEN,HIGH,Unassigned
33601,939,105466.99,ACH,2025-08-03 18:31:41,Japan,India,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01469,OPEN,MEDIUM,Unassigned
33605,1773,491.52,Wire,2025-07-06 19:19:49,Australia,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01470,OPEN,HIGH,Unassigned
33618,569,8348.58,SWIFT,2025-09-19 13:18:04,Syria,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01471,OPEN,HIGH,Unassigned
33624,164,765.95,Check,2025-07-03 21:21:34,United States,Syria,1,0,0,0,0,40,40.0,80.0,1,HIGH,CASE-01472,OPEN,HIGH,Unassigned
33648,11,61136.24,SWIFT,2025-08-23 05:12:35,Afghanistan,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01473,OPEN,MEDIUM,Unassigned
33649,1503,50.07,SWIFT,2025-09-15 04:33:07,Venezuela,Russia,1,0,0,0,0,40,55.0,95.0,-1,HIGH,CASE-01474,OPEN,HIGH,Unassigned
33704,1800,69243.95,Check,2025-08-25 01:16:17,Iran,Australia,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-01475,OPEN,MEDIUM,Unassigned
33748,807,61776.14,Check,2025-08-31 11:21:48,China,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-01476,OPEN,MEDIUM,Unassigned
33776,1879,2532.04,Check,2025-09-11 23:38:01,Australia,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01477,OPEN,HIGH,Unassigned
33823,1879,252.01,SWIFT,2025-07-07 08:36:13,Australia,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-01478,OPEN,HIGH,Unassigned
33826,333,3495.22,Check,2025-08-06 12:09:50,Iran,Russia,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-01479,OPEN,HIGH,Unassigned
33889,911,3083.61,Wire,2025-08-04 21:35:06,Venezuela,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-01480,OPEN,HIGH,Unassigned
